SYS,AQ$_PENDING_MESSAGES
SYS,AQ$_QUEUE_STATISTICS
SYS,AQ$_PUBLISHER
SYS,AQ$_QUEUE_SHARDS
SYS,AQ$_QUEUE_PARTITION_MAP
SYS,AQ$_DEQUEUE_LOG_PARTITION_MAP
SYS,AQ$_E_QUEUE_PARTITION_MAP
SYS,AQ$_DURABLE_SUBS
SYS,AQ$_QUEUE_PARAMS
SYS,AQ$_SHARD_MAP
SYS,SYS_IOT_OVER_9116
SYS,WRI$_ADV_DEFINITIONS
SYS,WRI$_ADV_DEF_PARAMETERS
SYS,WRI$_ADV_DEF_EXEC_TYPES
SYS,WRI$_ADV_TASKS
SYS,WRI$_ADV_PARAMETERS
SYS,WRI$_ADV_EXECUTIONS
SYS,WRI$_ADV_EXEC_PARAMETERS
SYS,WRI$_ADV_OBJECTS
SYS,WRI$_ADV_FINDINGS
SYS,WRI$_ADV_INST_FDG
SYS,WRI$_ADV_RECOMMENDATIONS
SYS,WRI$_ADV_ACTIONS
SYS,WRI$_ADV_RATIONALE
SYS,WRI$_ADV_REC_ACTIONS
SYS,WRI$_ADV_DIRECTIVE_DEFS
SYS,WRI$_ADV_DIRECTIVE_META
SYS,WRI$_ADV_DIRECTIVE_INSTANCES
SYS,WRI$_ADV_JOURNAL
SYS,WRI$_ADV_MESSAGE_GROUPS
SYS,WRI$_ADV_SQLT_PLAN_HASH
SYS,WRI$_ADV_SQLT_PLAN_STATS
SYS,WRI$_ADV_SQLT_PLANS
SYS,WRI$_ADV_USAGE
SYS,WRI$_ADV_ADDM_TASKS
SYS,WRI$_ADV_ADDM_INST
SYS,WRI$_ADV_ADDM_FDG
SYS,WRI$_ADV_ADDM_TODO
SYS,WRI$_ADV_AI_COL_USAGE
SYS,SCHEDULER$_DBMSJOB_MAP
SYS,SCHEDULER$_PROGRAM
SYS,SCHEDULER$_CLASS
SYS,SCHEDULER$_JOB
SYS,SCHEDULER$_SAVED_OIDS
SYS,SCHEDULER$_LWJOB_OBJ
SYS,SCHEDULER$_LIGHTWEIGHT_JOB
SYS,SCHEDULER$_JOB_ARGUMENT
SYS,SCHEDULER$_WINDOW
SYS,SCHEDULER$_PROGRAM_ARGUMENT
SYS,SCHEDULER$_SRCQ_INFO
SYS,SCHEDULER$_SRCQ_MAP
SYS,SCHEDULER$_EVTQ_SUB
SYS,SCHEDULER$_EVENT_LOG
SYS,SCHEDULER$_JOB_RUN_DETAILS
SYS,SCHEDULER$_JOB_OUTPUT
SYS,SCHEDULER$_JOB_OUT_ARGS
SYS,SCHEDULER$_WINDOW_DETAILS
SYS,SCHEDULER$_WINDOW_GROUP
SYS,SCHEDULER$_WINGRP_MEMBER
SYS,SCHEDULER$_SCHEDULE
SYS,SCHEDULER$_CHAIN
SYS,SCHEDULER$_STEP
SYS,SCHEDULER$_STEP_STATE
SYS,SCHEDULER$_GLOBAL_ATTRIBUTE
SYS,SCHEDULER$_CREDENTIAL
SYS,SCHEDULER$_RJOB_SRC_DB_INFO
SYS,SCHEDULER$_REMOTE_DBS
SYS,SCHEDULER$_REMOTE_JOB_STATE
SYS,SCHEDULER$_FILE_WATCHER
SYS,SCHEDULER$_FILEWATCHER_HISTORY
SYS,SCHEDULER$_FILEWATCHER_RESEND
SYS,SCHEDULER$_NOTIFICATION
SYS,SCHEDULER$_DESTINATIONS
SYS,SCHEDULER$_JOB_DESTINATIONS
SYS,SCHEDULER$_RESOURCES
SYS,SCHEDULER$_CONSTRAINTS
SYS,SCHEDULER$_CONSTRAINTS_STATS
SYS,SCHEDULER$_LISTENERADDRESSES
SYS,KU_UTLUSE
